TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-03-06 12:08:13.547,1.2254463,0.8394533,0.9270288,1.3072299,0.7183572,0.5443699,1.013622,1.2224057,0.85418737,1.0654277,0.988743,1.0992082,0.6476564,0.3313853,0.59434706,1.0342157,0.0706563,-0.31468368,-0.21107428,0.5274619,752.674,742.1978,782.49084,731.31866,701.50183,42.000042,100.0,0.3280029296875,0.1866455078125,0.94012451171875,1.472930908203125,-8.3441162109375,0.97198486328125,413406.59340659337,6.373794871794872E7,1.4263736263736263E7,91.3108,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:14.051,1.2910912,0.795025,0.9270288,1.3072299,0.85630983,0.46332744,1.013622,1.2224057,0.9377775,1.048934,0.988743,1.0992082,0.74624044,0.36420763,0.59434706,1.0342157,0.14189446,-0.3339743,-0.21107428,0.5274619,795.78754,773.6264,720.0366,734.1392,840.10986,32.00004,100.0,0.3560791015625,0.17657470703125,0.9276123046875,2.452392578125,-6.243133544921875,0.605621337890625,411794.8717948718,6.404578754578754E7,1.4366080586080587E7,91.813965,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:14.563,1.4418738,0.8740116,0.9270288,1.3072299,0.99426055,0.31298345,1.013622,1.2224057,1.0658458,0.6451907,0.988743,1.0992082,0.800775,0.35906082,0.59434706,1.0342157,0.28230163,-0.26766756,-0.21107428,0.5274619,792.5641,771.2088,725.6777,546.77655,797.3993,22.000036,100.0,0.36883544921875,0.1829833984375,0.92816162109375,3.72344970703125,-4.224395751953125,1.248626708984375,411794.8717948718,6.4146520146520145E7,1.4428937728937728E7,91.58764,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:15.070,1.3746147,0.8379724,0.9270288,1.3072299,0.90611434,0.22925633,1.013622,1.2224057,1.0346593,0.6359583,0.988743,1.0992082,0.67519933,0.33693084,0.59434706,1.0342157,0.24964273,-0.24181424,-0.21107428,0.5274619,787.72894,762.74725,809.4872,695.8608,672.8938,12.000038,100.0,0.3922119140625,0.17755126953125,0.91644287109375,3.611297607421875,-7.16278076171875,0.396270751953125,411794.8717948718,6.419003663003663E7,1.4437802197802197E7,90.8261,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:15.580,1.301413,0.73476064,0.9270288,1.3072299,0.94385105,0.59200746,1.013622,1.2224057,1.0195467,1.240016,0.988743,1.0992082,0.5611094,0.27335125,0.59434706,1.0342157,0.18115178,-0.20882308,-0.21107428,0.5274619,800.6227,772.4176,915.8608,1085.0916,757.1062,2.0000386,100.0,0.3743896484375,0.18194580078125,0.9097900390625,4.568328857421875,0.418701171875,-0.710296630859375,412600.7326007326,6.383787545787545E7,1.4301611721611721E7,90.8261,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:16.081,1.2033211,0.9921917,0.9270288,1.3072299,0.9864111,0.70477575,1.013622,1.2224057,0.8648006,1.2413099,0.988743,1.0992082,0.47161672,0.3091609,0.59434706,1.0342157,0.09972664,-0.17429754,-0.21107428,0.5274619,797.8022,785.31134,803.44324,868.315,719.6337,0.0,100.0,0.384765625,0.18316650390625,0.91180419921875,5.21881103515625,-3.90289306640625,2.88604736328125,412600.7326007326,6.408285714285714E7,1.4324175824175823E7,90.8261,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:16.586,1.2529775,1.1919522,0.9270288,1.3072299,1.1084305,0.7241947,1.013622,1.2224057,0.8536401,1.2331026,0.988743,1.0992082,0.5093335,0.33247584,0.59434706,1.0342157,0.10071602,-0.19785355,-0.21107428,0.5274619,824.3956,749.45056,849.7802,801.02563,655.56775,0.0,100.0,0.412109375,0.19744873046875,0.92279052734375,-8.471221923828125,9.25628662109375,16.232147216796875,413406.59340659337,6.394263736263736E7,1.4316923076923076E7,90.8261,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:17.096,1.339275,1.28646,0.9270288,1.3072299,0.97556555,0.5136681,1.013622,1.2224057,0.79605263,1.1897395,0.988743,1.0992082,0.7258006,0.38723436,0.59434706,1.0342157,0.14628795,-0.15468922,-0.21107428,0.5274619,772.8205,793.36993,871.13556,830.0366,791.3553,0.0,100.0,0.34954833984375,0.14117431640625,0.93341064453125,1.435546875,-5.375823974609375,-0.157012939453125,414212.4542124542,6.393941391941392E7,1.4284688644688644E7,90.8261,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:17.598,1.2544323,1.1693426,0.9270288,1.3072299,0.779753,0.33589116,1.013622,1.2224057,0.57488114,0.57745445,0.988743,1.0992082,0.7638981,0.483878,0.59434706,1.0342157,0.15226096,-0.1393466,-0.21107428,0.5274619,790.9524,788.93774,906.99634,828.8278,784.10254,0.0,100.0,0.36767578125,0.152099609375,0.930908203125,4.844970703125,-3.865509033203125,-0.994415283203125,412600.7326007326,6.403047619047619E7,1.4284688644688644E7,90.8261,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:18.105,1.2165672,0.9342155,0.9270288,1.3072299,0.7487912,0.33979824,1.013622,1.2224057,0.8225511,0.6594005,0.988743,1.0992082,0.71172005,0.5027992,0.59434706,1.0342157,0.049576033,-0.13034908,-0.21107428,0.5274619,785.31134,779.67035,865.89746,796.1905,743.4066,0.0,100.0,0.3419189453125,0.1563720703125,0.93292236328125,3.648681640625,-5.60760498046875,-1.79443359375,414212.4542124542,6.398212454212454E7,1.4285494505494505E7,80.97103,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:18.618,0.9564829,0.85815823,0.9270288,1.3072299,0.5995261,0.389859,1.013622,1.2224057,0.8859169,0.7041002,0.988743,1.0992082,0.81923133,0.49686235,0.59434706,1.0342157,0.13599731,-0.18106422,-0.21107428,0.5274619,792.5641,781.28204,939.2308,808.68134,818.3516,0.0,100.0,0.360107421875,0.14190673828125,0.92523193359375,2.452392578125,-5.36834716796875,0.25421142578125,414212.4542124542,6.408043956043956E7,1.431934065934066E7,73.68124,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:19.134,0.97480935,0.7184369,0.9270288,1.3072299,0.5311449,0.40432182,1.013622,1.2224057,0.9066876,0.7713401,0.988743,1.0992082,0.80137986,0.39639872,0.59434706,1.0342157,0.1271156,-0.2552356,-0.21107428,0.5274619,779.2674,764.7619,827.619,728.0952,704.3223,0.0,100.0,0.35540771484375,0.15777587890625,0.93792724609375,4.269256591796875,-2.788848876953125,-0.179443359375,413406.59340659337,6.404901098901099E7,1.4318534798534798E7,70.78226,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:19.650,0.88583726,0.73005646,0.9270288,1.3072299,0.53760546,0.49211118,1.013622,1.2224057,0.8959679,0.77118355,0.988743,1.0992082,0.8113921,0.44612977,0.59434706,1.0342157,0.16712806,-0.33181658,-0.21107428,0.5274619,790.14655,792.1612,858.6447,811.9048,768.3883,0.0,100.0,0.36663818359375,0.15380859375,0.92681884765625,3.15521240234375,-3.48419189453125,-0.381317138671875,413406.59340659337,6.413282051282051E7,1.4326593406593407E7,70.78226,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:20.165,0.9231413,0.9484433,0.9270288,1.3072299,0.6339221,0.41270766,1.013622,1.2224057,1.3147839,0.68327534,0.988743,1.0992082,0.8865382,0.43765238,0.59434706,1.0342157,0.2052479,-0.25856584,-0.21107428,0.5274619,817.1429,798.60803,841.7216,770.80585,749.45056,8.0,100.0,0.365478515625,0.16046142578125,0.9295654296875,3.626251220703125,-4.41131591796875,-0.844879150390625,415018.315018315,6.3830622710622706E7,1.4367692307692308E7,70.78226,1,1.0,1.0,1.0,1.0,90.00
2023-03-06 12:08:20.670,0.8679323,1.0471743,0.9270288,1.3072299,0.73776877,0.3737444,1.013622,1.2224057,1.4083557,0.6160284,0.988743,1.0992082,0.93863314,0.4948246,0.59434706,1.0342157,0.27887326,-0.23817809,-0.21107428,0.5274619,794.57874,772.01465,844.1392,728.49817,683.36993,17.999998,100.0,0.37078857421875,0.1767578125,0.9254150390625,5.630035400390625,-5.644989013671875,4.366455078125,413406.59340659337,6.3839487179487176E7,1.4366080586080587E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:21.181,1.1092738,1.0086305,0.9270288,1.3072299,0.8155303,0.19786125,1.013622,1.2224057,1.4083557,0.80971074,0.988743,1.0992082,0.9189184,0.55216503,0.59434706,1.0342157,0.37093765,-0.11580489,-0.21107428,0.5274619,813.5165,799.011,842.9304,801.8315,787.326,27.999996,100.0,0.36456298828125,0.18231201171875,0.912353515625,3.536529541015625,-4.02252197265625,0.231781005859375,414212.4542124542,6.391040293040293E7,1.4312893772893773E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:21.689,1.1469172,1.0324013,1.2705452,1.3072299,0.73701656,0.5698965,0.8727955,1.2224057,1.2802277,0.9636203,1.0057001,1.0992082,0.78504866,0.63179445,0.57555777,1.0342157,0.45708376,0.018192042,0.23808537,0.5274619,759.12085,769.59705,812.71063,735.7509,692.23444,38.000004,100.0,0.37786865234375,0.18243408203125,0.9345703125,3.887939453125,-2.6617431640625,-4.2767333984375,413406.59340659337,6.328908424908425E7,1.437010989010989E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:22.215,1.2446357,1.1001673,1.2705452,1.3072299,0.71968985,0.59172094,0.8727955,1.2224057,1.2419221,1.0072706,1.0057001,1.0992082,0.68610376,0.6914696,0.57555777,1.0342157,0.64324933,0.21617816,0.23808537,0.5274619,801.4286,770.80585,871.53845,898.93774,772.01465,42.000004,100.0,0.32000732421875,0.18914794921875,0.94775390625,1.592559814453125,-1.906585693359375,0.426177978515625,414212.4542124542,6.316820512820513E7,1.4351575091575092E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:22.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-03-06 12:08:22.732,1.18128,1.2586899,1.2300819,1.3072299,0.6212411,0.72131014,0.911812,1.2224057,1.1246068,0.99814886,0.8850661,1.0992082,0.6988761,0.80236834,0.52190006,1.0342157,0.7413555,0.3910904,0.23292994,0.5274619,803.8461,794.57874,825.2015,774.43225,882.01465,42.000004,100.0,0.307861328125,0.171630859375,0.94256591796875,3.66363525390625,-3.715972900390625,-0.142059326171875,415824.1758241758,6.367025641025641E7,1.428065934065934E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:23.236,1.1856565,1.2845775,1.2300819,1.3072299,0.6694415,0.70111763,0.911812,1.2224057,1.1246068,0.9078854,0.8850661,1.0992082,0.69927233,0.81365794,0.52190006,1.0342157,0.89032435,0.4044952,0.23292994,0.5274619,764.35895,783.69965,797.3993,798.60803,850.18317,42.000004,100.0,0.3031005859375,0.18133544921875,0.94769287109375,1.981353759765625,-5.196380615234375,-0.919647216796875,416630.0366300366,6.385238095238095E7,1.4266153846153846E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:23.750,1.1856565,1.3483464,1.2300819,1.3072299,0.6694415,0.7793925,0.911812,1.2224057,1.1246068,1.0022022,0.8850661,1.0992082,0.69927233,0.7059838,0.52190006,1.0342157,0.89032435,0.056896295,0.23292994,0.5274619,782.0879,803.8461,807.0696,817.9487,672.49084,42.000004,100.0,0.29693603515625,0.18017578125,0.9498291015625,2.340240478515625,-5.921630859375,-1.07666015625,415824.1758241758,6.381934065934066E7,1.4276630036630036E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:24.264,1.1856565,1.369399,0.8979405,1.3072299,0.6694415,0.7811767,0.7197792,1.2224057,1.1246068,0.99983144,1.0601974,1.0992082,0.69927233,0.5891958,0.7075537,1.0342157,0.89032435,-0.1313268,0.18131824,0.5274619,785.31134,771.2088,811.0989,814.3223,856.63007,42.000004,100.0,0.28729248046875,0.18035888671875,0.95318603515625,3.013153076171875,-3.641204833984375,-0.8074951171875,416630.0366300366,6.3817728937728934E7,1.4283076923076922E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:24.767,1.4100472,1.4199404,0.9089164,1.3072299,0.78897506,0.7889993,0.8932707,1.2224057,0.8966368,1.0006889,1.1475302,1.0992082,0.6484334,0.5821737,0.7265844,1.0342157,0.03862404,-0.1380703,0.17270406,0.5274619,827.619,774.0293,833.663,817.9487,716.0073,40.000004,100.0,0.2869873046875,0.17938232421875,0.94879150390625,3.267364501953125,-2.40753173828125,-1.0467529296875,416630.0366300366,6.3805641025641024E7,1.4324981684981685E7,70.78226,1,2.0,1.0,1.0,2.0,95.00
2023-03-06 12:08:25.282,1.2086939,1.1342615,0.9588229,1.3072299,0.7793724,0.69389015,0.9988878,1.2224057,0.95391375,0.99780536,1.2393807,1.0992082,0.669358,0.36655194,0.7655841,1.0342157,0.22530809,-0.010300153,0.18760039,0.5274619,797.8022,755.09155,827.619,828.8278,773.22345,29.999998,100.0,0.2803955078125,0.17449951171875,0.9564208984375,2.572021484375,-3.27484130859375,-0.560760498046875,416630.0366300366,6.39152380952381E7,1.437010989010989E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:25.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-03-06 12:08:25.791,1.3063533,1.0640581,1.1345369,1.3072299,0.94147253,0.6410348,1.1073887,1.2224057,1.1899533,0.9245631,1.371339,1.0992082,0.66966563,0.3557603,0.73375076,1.0342157,0.26971808,-0.017136933,0.13269822,0.5274619,811.50183,786.1172,821.1722,826.8132,709.5604,25.999996,100.0,0.28643798828125,0.17529296875,0.9586181640625,3.0804443359375,-4.9346923828125,0.007476806640625,415824.1758241758,6.407238095238095E7,1.4445860805860806E7,70.78226,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:26.319,1.2578657,0.8988291,1.1906763,1.3072299,1.0170567,0.5883686,1.1236632,1.2224057,1.1774958,0.9726998,1.3530129,1.0992082,0.6853904,0.43727073,0.71273327,1.0342157,0.36736643,-0.034792643,0.12133298,0.5274619,773.6264,767.1795,785.31134,805.4579,791.75824,25.999996,100.0,0.28424072265625,0.1783447265625,0.9637451171875,3.521575927734375,-5.62255859375,0.478515625,415824.1758241758,6.403692307692307E7,1.445150183150183E7,75.98685,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:26.838,1.4353065,1.0156236,1.2717692,1.3072299,1.1507871,0.61487406,1.1362131,1.2224057,1.1630505,0.97310215,1.2986919,1.0992082,0.69105333,0.5323443,0.6050821,1.0342157,0.3792989,-0.059447773,0.04665052,0.5274619,803.0403,765.56775,809.89014,761.53845,734.5421,17.999998,100.0,0.27862548828125,0.17144775390625,0.95611572265625,3.895416259765625,-3.162689208984375,-0.49346923828125,415824.1758241758,6.409413919413919E7,1.4457142857142856E7,82.062584,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:27.350,1.4353065,0.9708036,1.4034935,1.3072299,1.1507871,0.6431427,1.0447581,1.2224057,1.1630505,0.97310215,1.2361356,1.0992082,0.69105333,0.5796249,0.58055186,1.0342157,0.3792989,-0.048819777,0.029428758,0.5274619,793.36993,786.9231,811.0989,813.5165,796.99634,9.999999,100.0,0.2901611328125,0.18115234375,0.9547119140625,2.818756103515625,-3.641204833984375,0.171966552734375,415018.315018315,6.406271062271062E7,1.445150183150183E7,85.69048,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:27.866,0.4337871,1.1125401,1.2703521,1.3072299,0.29100624,0.7099428,1.3136036,1.2224057,0.73819965,1.0747888,1.081598,1.0992082,0.88766104,0.7574291,0.66247404,1.0342157,0.2777393,-0.15687314,0.1167757,0.5274619,792.96704,827.619,831.2454,810.696,679.7436,0.0,100.0,0.2733154296875,0.17364501953125,0.96075439453125,4.329071044921875,-3.7384033203125,0.85235595703125,415018.315018315,6.406271062271062E7,1.4452307692307692E7,88.74781,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:28.371,0.56421566,1.0688654,1.2703521,1.3072299,0.61720806,0.7231642,1.3136036,1.2224057,0.98915637,1.041609,1.081598,1.0992082,0.8383352,0.80427516,0.66247404,1.0342157,0.28341013,-0.22248471,0.1167757,0.5274619,772.01465,798.20514,815.9341,724.0659,663.6264,0.0,100.0,0.26605224609375,0.18609619140625,0.95819091796875,3.63372802734375,-3.12530517578125,0.052337646484375,410989.010989011,6.4108644688644685E7,1.4453113553113552E7,89.21654,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:28.886,0.6883697,0.98311895,1.2703521,1.3072299,0.80846536,0.8774002,1.3136036,1.2224057,1.1576505,1.1415393,1.081598,1.0992082,0.8264336,0.67715263,0.66247404,1.0342157,0.3021908,-0.16809474,0.1167757,0.5274619,814.7253,843.3333,767.98535,789.34064,810.696,6.0,100.0,0.271728515625,0.18408203125,0.9608154296875,3.626251220703125,-4.254302978515625,-0.216827392578125,410183.1501831502,6.4108644688644685E7,1.4472454212454213E7,89.85263,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:29.414,0.9927701,1.2183627,1.2703521,1.3072299,0.8760683,0.8998924,1.3136036,1.2224057,1.2084827,1.002848,1.081598,1.0992082,0.80659634,0.38539678,0.66247404,1.0342157,0.27698734,-0.14507243,0.1167757,0.5274619,794.17584,810.293,810.696,819.15753,733.73627,15.999998,100.0,0.27581787109375,0.181396484375,0.95953369140625,3.45428466796875,-5.076751708984375,0.276641845703125,407765.56776556774,6.4167472527472526E7,1.4473260073260073E7,89.85263,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:29.921,1.0508455,1.2183627,1.2703521,1.3072299,0.7906303,0.8998924,1.3136036,1.2224057,1.2086675,1.002848,1.081598,1.0992082,0.78351307,0.38539678,0.66247404,1.0342157,0.20040283,-0.14507243,0.1167757,0.5274619,807.47253,792.5641,778.0586,814.3223,719.2308,17.999998,100.0,0.2796630859375,0.18072509765625,0.954833984375,2.4822998046875,-5.405731201171875,-1.03179931640625,408571.4285714286,6.40570695970696E7,1.4463589743589744E7,89.85263,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:30.449,1.1483923,1.3367878,1.2703521,1.3072299,0.5662108,0.7002755,1.3136036,1.2224057,1.148306,0.87891424,1.081598,1.0992082,0.75890625,0.3820482,0.66247404,1.0342157,0.10140311,-0.18504453,0.1167757,0.5274619,782.8938,814.3223,782.0879,777.25275,674.5055,21.999996,100.0,0.2841796875,0.1826171875,0.9476318359375,2.67669677734375,-4.23187255859375,-1.435546875,407765.56776556774,6.399018315018315E7,1.4420879120879121E7,89.85263,1,1.0,1.0,1.0,1.0,95.00
2023-03-06 12:08:30.950,1.1005157,1.3367878,1.2703521,1.3072299,0.43948245,0.7002755,1.3136036,1.2224057,1.0879323,0.87891424,1.081598,1.0992082,0.7312296,0.3820482,0.66247404,1.0342157,0.05148864,-0.18504453,0.1167757,0.5274619,809.4872,835.2747,796.1905,763.5531,676.1172,21.999996,100.0,0.295166015625,0.1729736328125,0.94842529296875,2.519683837890625,-4.77020263671875,-1.323394775390625,410989.010989011,6.4008717948717944E7,1.4426520146520145E7,89.85263,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:31.452,1.0932426,1.3367878,1.2703521,1.3072299,0.6171732,0.7002755,1.3136036,1.2224057,1.1335363,0.87891424,1.081598,1.0992082,0.81132555,0.3820482,0.66247404,1.0342157,0.049413536,-0.18504453,0.1167757,0.5274619,772.01465,780.4762,794.9817,819.15753,888.86444,21.999996,100.0,0.2943115234375,0.18505859375,0.9547119140625,4.80010986328125,-5.271148681640625,1.9439697265625,414212.4542124542,6.396117216117216E7,1.4405567765567765E7,91.40562,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:31.970,1.0040348,1.3367878,1.2703521,1.3072299,0.6592077,0.7002755,1.3136036,1.2224057,1.2059212,0.87891424,1.081598,1.0992082,0.8487068,0.3820482,0.66247404,1.0342157,0.2134396,-0.18504453,0.1167757,0.5274619,816.7399,773.22345,844.1392,799.41394,666.4469,29.999998,100.0,0.28778076171875,0.17803955078125,0.94793701171875,2.811279296875,-4.3365478515625,0.40374755859375,414212.4542124542,6.391604395604395E7,1.4403150183150183E7,93.57525,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:32.481,1.179016,1.3367878,1.2703521,1.3072299,0.71698076,0.7002755,1.3136036,1.2224057,1.1988333,0.87891424,1.081598,1.0992082,0.83178663,0.3820482,0.66247404,1.0342157,0.2167455,-0.18504453,0.1167757,0.5274619,816.337,804.65204,814.3223,815.12823,741.39197,32.0,100.0,0.2877197265625,0.18670654296875,0.96075439453125,2.639312744140625,-5.27862548828125,-2.67669677734375,415018.315018315,6.398212454212454E7,1.4389450549450548E7,93.57525,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:32.986,1.1401964,1.3367878,1.2703521,1.3072299,0.73815006,0.7002755,1.3136036,1.2224057,1.1375734,0.87891424,1.081598,1.0992082,0.8533274,0.3820482,0.66247404,1.0342157,0.2568215,-0.18504453,0.1167757,0.5274619,811.0989,799.41394,785.7143,773.22345,908.20514,32.0,100.0,0.29742431640625,0.19879150390625,0.95916748046875,2.953338623046875,-4.553375244140625,-1.532745361328125,414212.4542124542,6.4058681318681315E7,1.441040293040293E7,93.57525,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:33.498,1.1898085,1.3367878,1.2703521,1.3072299,0.8066031,0.7002755,1.3136036,1.2224057,1.0671935,0.87891424,1.081598,1.0992082,0.8127214,0.3820482,0.66247404,1.0342157,0.24457869,-0.18504453,0.1167757,0.5274619,759.5238,803.8461,757.9121,834.0659,804.65204,29.999998,100.0,0.29803466796875,0.15869140625,0.9354248046875,2.579498291015625,1.45050048828125,-3.132781982421875,415824.1758241758,6.412234432234432E7,1.442007326007326E7,93.57525,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:34.017,1.3737011,1.3367878,1.2703521,1.3072299,0.9805354,0.7002755,1.3136036,1.2224057,1.1894242,0.87891424,1.081598,1.0992082,0.8565862,0.3820482,0.66247404,1.0342157,0.2524159,-0.18504453,0.1167757,0.5274619,820.7692,787.326,796.1905,790.9524,610.4396,27.999996,100.0,0.29052734375,0.1427001953125,0.9713134765625,1.24114990234375,-4.74029541015625,-0.91217041015625,416630.0366300366,6.413282051282051E7,1.4436996336996337E7,93.57525,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:34.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-03-06 12:08:34.531,1.6609304,1.3367878,1.2703521,1.3072299,1.1219902,0.7002755,1.3136036,1.2224057,1.2960724,0.87891424,1.081598,1.0992082,0.8302392,0.3820482,0.66247404,1.0342157,0.2371251,-0.18504453,0.1167757,0.5274619,804.2491,766.77655,823.5897,655.56775,676.9231,19.999998,100.0,0.29608154296875,0.1890869140625,0.94952392578125,10.2880859375,-1.457977294921875,0.6280517578125,416630.0366300366,6.382014652014652E7,1.4374945054945055E7,93.57525,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:34.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-03-06 12:08:35.036,1.7759039,1.3367878,1.3521335,1.3072299,1.5975403,0.7002755,1.3864111,1.2224057,1.6553671,0.87891424,1.2639434,1.0992082,1.0507212,0.3820482,0.7449337,1.0342157,0.16765298,-0.18504453,0.06760694,0.5274619,789.34064,824.7985,802.23444,816.7399,869.5238,17.999998,100.0,0.3134765625,0.18231201171875,0.94378662109375,-0.186920166015625,-4.598236083984375,-2.28790283203125,415824.1758241758,6.382417582417582E7,1.4277435897435898E7,96.00131,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:35.546,1.6734391,1.3367878,1.3521335,1.3072299,1.6865548,0.7002755,1.3864111,1.2224057,1.6472656,0.87891424,1.2639434,1.0992082,1.0785499,0.3820482,0.7449337,1.0342157,0.22209835,-0.18504453,0.06760694,0.5274619,776.04395,761.53845,801.8315,858.6447,805.05493,17.999998,100.0,0.3280029296875,0.180419921875,0.94927978515625,0.16448974609375,-6.108551025390625,4.18701171875,413406.59340659337,6.38E7,1.4205714285714285E7,96.50158,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:36.049,1.6734391,1.3367878,1.4695714,1.3072299,1.6865548,0.7002755,1.463426,1.2224057,1.6472656,0.87891424,1.2396419,1.0992082,1.0785499,0.3820482,0.65157014,1.0342157,0.22209835,-0.18504453,0.19285606,0.5274619,835.2747,803.44324,785.7143,776.04395,719.6337,17.999998,100.0,0.345458984375,0.18218994140625,0.928955078125,0.59814453125,-6.990814208984375,0.07476806640625,412600.7326007326,6.394989010989011E7,1.4251648351648351E7,95.43554,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:36.561,1.6734391,1.3367878,1.4695714,1.3072299,1.6865548,0.7002755,1.463426,1.2224057,1.6472656,0.87891424,1.2396419,1.0992082,1.0785499,0.3820482,0.65157014,1.0342157,0.22209835,-0.18504453,0.19285606,0.5274619,782.0879,810.696,814.7253,776.8498,726.8865,17.999998,100.0,0.37530517578125,0.17218017578125,0.92364501953125,3.072967529296875,-3.60382080078125,4.254302978515625,411794.8717948718,6.420051282051282E7,1.4329010989010988E7,93.83902,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:37.070,1.6734391,1.3367878,1.4695714,1.3072299,1.6865548,0.7002755,1.463426,1.2224057,1.6472656,0.87891424,1.2396419,1.0992082,1.0785499,0.3820482,0.65157014,1.0342157,0.22209835,-0.18504453,0.19285606,0.5274619,799.41394,761.53845,794.9817,866.30035,759.5238,17.999998,100.0,0.378662109375,0.158935546875,0.92181396484375,3.828125,-5.345916748046875,3.21502685546875,410183.1501831502,6.443985347985348E7,1.4434578754578754E7,93.74873,1,1.0,1.0,1.0,1.0,100.00
2023-03-06 12:08:37.585,1.6734391,1.4929545,1.238101,1.3072299,1.6865548,1.177863,1.319575,1.2224057,1.6472656,0.8865761,0.9955613,1.0992082,1.0785499,0.5739244,0.9734891,1.0342157,0.22209835,-0.19139789,0.2460415,0.5274619,807.47253,817.5458,796.5934,844.94507,801.02563,17.999998,100.0,0.37017822265625,0.16351318359375,0.9263916015625,1.652374267578125,-2.340240478515625,-1.472930908203125,411794.8717948718,6.444307692307692E7,1.4475677655677656E7,93.74873,1,2.0,1.0,1.0,2.0,100.00
2023-03-06 12:08:38.095,1.6734391,1.4144516,1.238101,1.3072299,1.6865548,1.2778221,1.319575,1.2224057,1.6472656,0.98758745,0.9955613,1.0992082,1.0785499,0.5470312,0.9734891,1.0342157,0.22209835,-0.21554212,0.2460415,0.5274619,809.0842,790.9524,832.0513,818.3516,713.5897,17.999998,100.0,0.38360595703125,0.16168212890625,0.92071533203125,3.7982177734375,-4.747772216796875,-0.127105712890625,410183.1501831502,6.444468864468864E7,1.4497435897435898E7,93.74873,1,2.0,1.0,1.0,2.0,100.00
